chrom	start	end	size	sample	PercALesion	TotalCovLesion	NumSNPLesion	PercANotLesion	TotalCovNotLesion	NumSNPNotLesion
chr01	20250000	21000000	750000	4085_SRR6123032_uniparental	0.0	46	43	0.002	331693	265450
chr01	23250000	24250000	1000000	4085_SRR6123032_uniparental	0.0	15	12	0.002	331693	265450
chr01	24250000	26000000	1750000	4085_SRR6123032_uniparental	0.0039081582804103565	2047	1683	0.002	331693	265450
chr01	43000000	43750000	750000	4085_SRR6123032_uniparental	0.0	137	114	0.002	331693	265450
chr01	52750000	53500000	750000	4085_SRR6123032_uniparental	0.0	21	16	0.002	331693	265450
chr01	54000000	56000000	2000000	4085_SRR6123032_uniparental	0.0	30	17	0.002	331693	265450
chr01	67000000	68250000	1250000	4085_SRR6123032_uniparental	0.009433962264150943	212	164	0.002	331693	265450
chr04	13000000	14000000	1000000	4085_SRR6123032_uniparental	0.0012706480304955528	787	647	0.002	331693	265450
chr08	49000000	49750000	750000	4085_SRR6123032_uniparental	0.005333333333333333	375	306	0.002	331693	265450
chr09	32750000	33500000	750000	4085_SRR6123032_uniparental	0.0	6	4	0.002	331693	265450
chr09	40000000	41000000	1000000	4085_SRR6123032_uniparental	0.0	9	7	0.002	331693	265450
chr09	40250000	41000000	750000	4085_SRR6123032_uniparental	NA	0	0	0.002	331693	265450
chr01	1000000	5750000	4750000	4086_SRR6123032_uniparental	0.0021949078138718174	2278	1798	0.002	330380	264555
chr01	6000000	9250000	3250000	4086_SRR6123032_uniparental	0.0016764459346186086	2386	1893	0.002	330380	264555
chr01	20250000	21000000	750000	4086_SRR6123032_uniparental	0.0	59	48	0.002	330380	264555
chr01	23250000	24250000	1000000	4086_SRR6123032_uniparental	0.0	21	16	0.002	330380	264555
chr01	24250000	26000000	1750000	4086_SRR6123032_uniparental	0.0019880715705765406	2012	1662	0.002	330380	264555
chr01	43000000	43750000	750000	4086_SRR6123032_uniparental	0.0	163	135	0.002	330380	264555
chr01	52750000	53500000	750000	4086_SRR6123032_uniparental	0.0	41	31	0.002	330380	264555
chr01	54000000	56000000	2000000	4086_SRR6123032_uniparental	0.0	20	16	0.002	330380	264555
chr01	67000000	68250000	1250000	4086_SRR6123032_uniparental	0.020100502512562814	199	162	0.002	330380	264555
chr04	13000000	14000000	1000000	4086_SRR6123032_uniparental	0.007453416149068323	805	657	0.002	330380	264555
chr08	49000000	49750000	750000	4086_SRR6123032_uniparental	0.0	383	307	0.002	330380	264555
chr09	32750000	33500000	750000	4086_SRR6123032_uniparental	0.0	2	2	0.002	330380	264555
chr09	40000000	41000000	1000000	4086_SRR6123032_uniparental	0.0	6	4	0.002	330380	264555
chr09	40250000	41000000	750000	4086_SRR6123032_uniparental	NA	0	0	0.002	330380	264555
chr01	1000000	5750000	4750000	4087_SRR6123032_uniparental	0.0032095369096744614	2181	1767	0.002	330347	264241
chr01	6000000	9250000	3250000	4087_SRR6123032_uniparental	0.00392156862745098	2295	1822	0.002	330347	264241
chr01	20250000	21000000	750000	4087_SRR6123032_uniparental	0.0	40	33	0.002	330347	264241
chr01	23250000	24250000	1000000	4087_SRR6123032_uniparental	0.0	18	16	0.002	330347	264241
chr01	24250000	26000000	1750000	4087_SRR6123032_uniparental	0.004442250740375123	2026	1691	0.002	330347	264241
chr01	43000000	43750000	750000	4087_SRR6123032_uniparental	0.0	181	141	0.002	330347	264241
chr01	52750000	53500000	750000	4087_SRR6123032_uniparental	0.0	32	28	0.002	330347	264241
chr01	54000000	56000000	2000000	4087_SRR6123032_uniparental	0.0	29	22	0.002	330347	264241
chr01	67000000	68250000	1250000	4087_SRR6123032_uniparental	0.005208333333333333	192	152	0.002	330347	264241
chr04	13000000	14000000	1000000	4087_SRR6123032_uniparental	0.0011961722488038277	836	663	0.002	330347	264241
chr08	49000000	49750000	750000	4087_SRR6123032_uniparental	0.0	368	294	0.002	330347	264241
chr09	32750000	33500000	750000	4087_SRR6123032_uniparental	0.0	4	3	0.002	330347	264241
chr09	40000000	41000000	1000000	4087_SRR6123032_uniparental	0.0	4	3	0.002	330347	264241
chr09	40250000	41000000	750000	4087_SRR6123032_uniparental	NA	0	0	0.002	330347	264241
chr01	1000000	5750000	4750000	4088_SRR6123032_uniparental	0.0021579628830384117	2317	1828	0.002	330913	264675
chr01	6000000	9250000	3250000	4088_SRR6123032_uniparental	0.0021114864864864866	2368	1915	0.002	330913	264675
chr01	20250000	21000000	750000	4088_SRR6123032_uniparental	0.014285714285714285	70	44	0.002	330913	264675
chr01	23250000	24250000	1000000	4088_SRR6123032_uniparental	0.0	17	15	0.002	330913	264675
chr01	24250000	26000000	1750000	4088_SRR6123032_uniparental	0.0036917397323488694	2167	1794	0.002	330913	264675
chr01	43000000	43750000	750000	4088_SRR6123032_uniparental	0.0	118	98	0.002	330913	264675
chr01	52750000	53500000	750000	4088_SRR6123032_uniparental	0.0	31	27	0.002	330913	264675
chr01	54000000	56000000	2000000	4088_SRR6123032_uniparental	0.0	20	16	0.002	330913	264675
chr01	67000000	68250000	1250000	4088_SRR6123032_uniparental	0.0	201	162	0.002	330913	264675
chr04	13000000	14000000	1000000	4088_SRR6123032_uniparental	0.0	793	617	0.002	330913	264675
chr08	49000000	49750000	750000	4088_SRR6123032_uniparental	0.0	366	291	0.002	330913	264675
chr09	32750000	33500000	750000	4088_SRR6123032_uniparental	0.0	3	3	0.002	330913	264675
chr09	40000000	41000000	1000000	4088_SRR6123032_uniparental	0.0	1	1	0.002	330913	264675
chr09	40250000	41000000	750000	4088_SRR6123032_uniparental	NA	0	0	0.002	330913	264675
chr01	1000000	5750000	4750000	4089_SRR6123032_uniparental	0.002964845404489623	2361	1840	0.002	332420	265986
chr01	6000000	9250000	3250000	4089_SRR6123032_uniparental	0.0020999580008399833	2381	1934	0.002	332420	265986
chr01	20250000	21000000	750000	4089_SRR6123032_uniparental	0.0	40	34	0.002	332420	265986
chr01	23250000	24250000	1000000	4089_SRR6123032_uniparental	0.0	11	9	0.002	332420	265986
chr01	24250000	26000000	1750000	4089_SRR6123032_uniparental	0.003835091083413231	2086	1695	0.002	332420	265986
chr01	43000000	43750000	750000	4089_SRR6123032_uniparental	0.0	181	139	0.002	332420	265986
chr01	52750000	53500000	750000	4089_SRR6123032_uniparental	0.0	21	20	0.002	332420	265986
chr01	54000000	56000000	2000000	4089_SRR6123032_uniparental	0.0	26	18	0.002	332420	265986
chr01	67000000	68250000	1250000	4089_SRR6123032_uniparental	0.0	183	151	0.002	332420	265986
chr04	13000000	14000000	1000000	4089_SRR6123032_uniparental	0.0	753	606	0.002	332420	265986
chr08	49000000	49750000	750000	4089_SRR6123032_uniparental	0.0	411	338	0.002	332420	265986
chr09	32750000	33500000	750000	4089_SRR6123032_uniparental	0.0	2	2	0.002	332420	265986
chr09	40000000	41000000	1000000	4089_SRR6123032_uniparental	0.0	3	3	0.002	332420	265986
chr09	40250000	41000000	750000	4089_SRR6123032_uniparental	NA	0	0	0.002	332420	265986
chr01	1000000	5750000	4750000	4090_SRR6123032_uniparental	0.0017241379310344827	2320	1845	0.002	330826	264582
chr01	6000000	9250000	3250000	4090_SRR6123032_uniparental	0.0016440608302507192	2433	1928	0.002	330826	264582
chr01	20250000	21000000	750000	4090_SRR6123032_uniparental	0.02127659574468085	47	38	0.002	330826	264582
chr01	23250000	24250000	1000000	4090_SRR6123032_uniparental	0.0	11	11	0.002	330826	264582
chr01	24250000	26000000	1750000	4090_SRR6123032_uniparental	0.003827751196172249	2090	1719	0.002	330826	264582
chr01	43000000	43750000	750000	4090_SRR6123032_uniparental	0.0	158	134	0.002	330826	264582
chr01	52750000	53500000	750000	4090_SRR6123032_uniparental	0.0	42	28	0.002	330826	264582
chr01	54000000	56000000	2000000	4090_SRR6123032_uniparental	0.0	23	17	0.002	330826	264582
chr01	67000000	68250000	1250000	4090_SRR6123032_uniparental	0.0	194	158	0.002	330826	264582
chr04	13000000	14000000	1000000	4090_SRR6123032_uniparental	0.0012515644555694619	799	621	0.002	330826	264582
chr08	49000000	49750000	750000	4090_SRR6123032_uniparental	0.0	377	305	0.002	330826	264582
chr09	32750000	33500000	750000	4090_SRR6123032_uniparental	0.0	5	3	0.002	330826	264582
chr09	40000000	41000000	1000000	4090_SRR6123032_uniparental	0.0	4	3	0.002	330826	264582
chr09	40250000	41000000	750000	4090_SRR6123032_uniparental	NA	0	0	0.002	330826	264582
chr01	1000000	5750000	4750000	4091_SRR6123032_uniparental	0.0013245033112582781	2265	1809	0.002	329797	263925
chr01	6000000	9250000	3250000	4091_SRR6123032_uniparental	0.0004084967320261438	2448	1944	0.002	329797	263925
chr01	20250000	21000000	750000	4091_SRR6123032_uniparental	0.0	58	46	0.002	329797	263925
chr01	23250000	24250000	1000000	4091_SRR6123032_uniparental	0.0	12	10	0.002	329797	263925
chr01	24250000	26000000	1750000	4091_SRR6123032_uniparental	0.003980099502487562	2010	1672	0.002	329797	263925
chr01	43000000	43750000	750000	4091_SRR6123032_uniparental	0.0072992700729927005	137	110	0.002	329797	263925
chr01	52750000	53500000	750000	4091_SRR6123032_uniparental	0.0	21	14	0.002	329797	263925
chr01	54000000	56000000	2000000	4091_SRR6123032_uniparental	0.0	15	11	0.002	329797	263925
chr01	67000000	68250000	1250000	4091_SRR6123032_uniparental	0.0045871559633027525	218	173	0.002	329797	263925
chr04	13000000	14000000	1000000	4091_SRR6123032_uniparental	0.0	777	653	0.002	329797	263925
chr08	49000000	49750000	750000	4091_SRR6123032_uniparental	0.0	395	314	0.002	329797	263925
chr09	32750000	33500000	750000	4091_SRR6123032_uniparental	0.0	2	2	0.002	329797	263925
chr09	40000000	41000000	1000000	4091_SRR6123032_uniparental	0.0	4	3	0.002	329797	263925
chr09	40250000	41000000	750000	4091_SRR6123032_uniparental	NA	0	0	0.002	329797	263925
chr01	1000000	5750000	4750000	4092_SRR6123032_uniparental	0.0012526096033402922	2395	1910	0.002	331447	265543
chr01	6000000	9250000	3250000	4092_SRR6123032_uniparental	0.0016680567139282735	2398	1894	0.002	331447	265543
chr01	20250000	21000000	750000	4092_SRR6123032_uniparental	0.014705882352941176	68	58	0.002	331447	265543
chr01	23250000	24250000	1000000	4092_SRR6123032_uniparental	0.0	11	10	0.002	331447	265543
chr01	24250000	26000000	1750000	4092_SRR6123032_uniparental	0.0024307243558580457	2057	1714	0.002	331447	265543
chr01	43000000	43750000	750000	4092_SRR6123032_uniparental	0.0	172	132	0.002	331447	265543
chr01	52750000	53500000	750000	4092_SRR6123032_uniparental	0.0	22	18	0.002	331447	265543
chr01	54000000	56000000	2000000	4092_SRR6123032_uniparental	0.0	14	11	0.002	331447	265543
chr01	67000000	68250000	1250000	4092_SRR6123032_uniparental	0.0	215	174	0.002	331447	265543
chr04	13000000	14000000	1000000	4092_SRR6123032_uniparental	0.0013003901170351106	769	633	0.002	331447	265543
chr08	49000000	49750000	750000	4092_SRR6123032_uniparental	0.0	403	320	0.002	331447	265543
chr09	32750000	33500000	750000	4092_SRR6123032_uniparental	0.0	6	5	0.002	331447	265543
chr09	40000000	41000000	1000000	4092_SRR6123032_uniparental	0.0	5	3	0.002	331447	265543
chr09	40250000	41000000	750000	4092_SRR6123032_uniparental	NA	0	0	0.002	331447	265543
chr01	1000000	5750000	4750000	4093_SRR6123032_uniparental	0.002913025384935497	2403	1949	0.002	331684	265804
chr01	6000000	9250000	3250000	4093_SRR6123032_uniparental	0.002066115702479339	2420	1964	0.002	331684	265804
chr01	20250000	21000000	750000	4093_SRR6123032_uniparental	0.0	46	38	0.002	331684	265804
chr01	23250000	24250000	1000000	4093_SRR6123032_uniparental	0.0	19	16	0.002	331684	265804
chr01	24250000	26000000	1750000	4093_SRR6123032_uniparental	0.0033065658951346244	2117	1775	0.002	331684	265804
chr01	43000000	43750000	750000	4093_SRR6123032_uniparental	0.0	156	132	0.002	331684	265804
chr01	52750000	53500000	750000	4093_SRR6123032_uniparental	0.0	40	29	0.002	331684	265804
chr01	54000000	56000000	2000000	4093_SRR6123032_uniparental	0.0	20	15	0.002	331684	265804
chr01	67000000	68250000	1250000	4093_SRR6123032_uniparental	0.0045045045045045045	222	184	0.002	331684	265804
chr04	13000000	14000000	1000000	4093_SRR6123032_uniparental	0.002472187886279357	809	663	0.002	331684	265804
chr08	49000000	49750000	750000	4093_SRR6123032_uniparental	0.0	364	288	0.002	331684	265804
chr09	32750000	33500000	750000	4093_SRR6123032_uniparental	0.0	4	4	0.002	331684	265804
chr09	40000000	41000000	1000000	4093_SRR6123032_uniparental	0.0	4	2	0.002	331684	265804
chr09	40250000	41000000	750000	4093_SRR6123032_uniparental	NA	0	0	0.002	331684	265804
chr01	1000000	5750000	4750000	4094_SRR6123032_uniparental	0.004543577034283354	2421	1906	0.002	330804	264892
chr01	6000000	9250000	3250000	4094_SRR6123032_uniparental	0.0008587376556462001	2329	1861	0.002	330804	264892
chr01	20250000	21000000	750000	4094_SRR6123032_uniparental	0.0	43	37	0.002	330804	264892
chr01	23250000	24250000	1000000	4094_SRR6123032_uniparental	0.0	10	8	0.002	330804	264892
chr01	24250000	26000000	1750000	4094_SRR6123032_uniparental	0.003859141341051616	2073	1727	0.002	330804	264892
chr01	43000000	43750000	750000	4094_SRR6123032_uniparental	0.0	152	133	0.002	330804	264892
chr01	52750000	53500000	750000	4094_SRR6123032_uniparental	0.0	42	30	0.002	330804	264892
chr01	54000000	56000000	2000000	4094_SRR6123032_uniparental	0.0	31	21	0.002	330804	264892
chr01	67000000	68250000	1250000	4094_SRR6123032_uniparental	0.0	207	164	0.002	330804	264892
chr04	13000000	14000000	1000000	4094_SRR6123032_uniparental	0.0012626262626262627	792	638	0.002	330804	264892
chr08	49000000	49750000	750000	4094_SRR6123032_uniparental	0.0	394	322	0.002	330804	264892
chr09	32750000	33500000	750000	4094_SRR6123032_uniparental	0.0	5	5	0.002	330804	264892
chr09	40000000	41000000	1000000	4094_SRR6123032_uniparental	0.0	4	4	0.002	330804	264892
chr09	40250000	41000000	750000	4094_SRR6123032_uniparental	NA	0	0	0.002	330804	264892
chr01	1000000	5750000	4750000	4095_SRR6123032_uniparental	0.002578427159432746	2327	1873	0.002	330444	264451
chr01	6000000	9250000	3250000	4095_SRR6123032_uniparental	0.004629629629629629	2592	1959	0.002	330444	264451
chr01	20250000	21000000	750000	4095_SRR6123032_uniparental	0.0	57	46	0.002	330444	264451
chr01	23250000	24250000	1000000	4095_SRR6123032_uniparental	0.0	15	12	0.002	330444	264451
chr01	24250000	26000000	1750000	4095_SRR6123032_uniparental	0.0038517091959557053	2077	1704	0.002	330444	264451
chr01	43000000	43750000	750000	4095_SRR6123032_uniparental	0.0	164	141	0.002	330444	264451
chr01	52750000	53500000	750000	4095_SRR6123032_uniparental	0.0	26	20	0.002	330444	264451
chr01	54000000	56000000	2000000	4095_SRR6123032_uniparental	0.0	16	9	0.002	330444	264451
chr01	67000000	68250000	1250000	4095_SRR6123032_uniparental	0.0	206	159	0.002	330444	264451
chr04	13000000	14000000	1000000	4095_SRR6123032_uniparental	0.0013422818791946308	745	600	0.002	330444	264451
chr08	49000000	49750000	750000	4095_SRR6123032_uniparental	0.0024875621890547263	402	335	0.002	330444	264451
chr09	32750000	33500000	750000	4095_SRR6123032_uniparental	0.0	6	5	0.002	330444	264451
chr09	40000000	41000000	1000000	4095_SRR6123032_uniparental	0.0	3	3	0.002	330444	264451
chr09	40250000	41000000	750000	4095_SRR6123032_uniparental	NA	0	0	0.002	330444	264451
chr01	1000000	5750000	4750000	4096_SRR6123032_uniparental	0.005274725274725275	2275	1811	0.002	330494	264855
chr01	6000000	9250000	3250000	4096_SRR6123032_uniparental	0.001568627450980392	2550	1955	0.002	330494	264855
chr01	20250000	21000000	750000	4096_SRR6123032_uniparental	0.017241379310344827	58	44	0.002	330494	264855
chr01	23250000	24250000	1000000	4096_SRR6123032_uniparental	0.0	19	13	0.002	330494	264855
chr01	24250000	26000000	1750000	4096_SRR6123032_uniparental	0.004034291477559254	1983	1635	0.002	330494	264855
chr01	43000000	43750000	750000	4096_SRR6123032_uniparental	0.0	154	127	0.002	330494	264855
chr01	52750000	53500000	750000	4096_SRR6123032_uniparental	0.0	23	17	0.002	330494	264855
chr01	54000000	56000000	2000000	4096_SRR6123032_uniparental	0.0	30	23	0.002	330494	264855
chr01	67000000	68250000	1250000	4096_SRR6123032_uniparental	0.005050505050505051	198	170	0.002	330494	264855
chr04	13000000	14000000	1000000	4096_SRR6123032_uniparental	0.007633587786259542	786	634	0.002	330494	264855
chr08	49000000	49750000	750000	4096_SRR6123032_uniparental	0.002457002457002457	407	334	0.002	330494	264855
chr09	32750000	33500000	750000	4096_SRR6123032_uniparental	0.0	6	5	0.002	330494	264855
chr09	40000000	41000000	1000000	4096_SRR6123032_uniparental	0.0	3	3	0.002	330494	264855
chr09	40250000	41000000	750000	4096_SRR6123032_uniparental	NA	0	0	0.002	330494	264855
chr01	1000000	5750000	4750000	4097_SRR6123032_uniparental	0.0026086956521739132	2300	1879	0.002	331576	265553
chr01	6000000	9250000	3250000	4097_SRR6123032_uniparental	0.002944888514934792	2377	1889	0.002	331576	265553
chr01	20250000	21000000	750000	4097_SRR6123032_uniparental	0.0	48	41	0.002	331576	265553
chr01	23250000	24250000	1000000	4097_SRR6123032_uniparental	0.0	12	12	0.002	331576	265553
chr01	24250000	26000000	1750000	4097_SRR6123032_uniparental	0.0033734939759036144	2075	1682	0.002	331576	265553
chr01	43000000	43750000	750000	4097_SRR6123032_uniparental	0.005747126436781609	174	145	0.002	331576	265553
chr01	52750000	53500000	750000	4097_SRR6123032_uniparental	0.0	18	17	0.002	331576	265553
chr01	54000000	56000000	2000000	4097_SRR6123032_uniparental	0.0	24	21	0.002	331576	265553
chr01	67000000	68250000	1250000	4097_SRR6123032_uniparental	0.004424778761061947	226	177	0.002	331576	265553
chr04	13000000	14000000	1000000	4097_SRR6123032_uniparental	0.0	796	658	0.002	331576	265553
chr08	49000000	49750000	750000	4097_SRR6123032_uniparental	0.0	382	309	0.002	331576	265553
chr09	32750000	33500000	750000	4097_SRR6123032_uniparental	0.0	5	4	0.002	331576	265553
chr09	40000000	41000000	1000000	4097_SRR6123032_uniparental	0.0	3	3	0.002	331576	265553
chr09	40250000	41000000	750000	4097_SRR6123032_uniparental	NA	0	0	0.002	331576	265553
chr01	1000000	5750000	4750000	4098_SRR6123032_uniparental	0.001375515818431912	2181	1750	0.002	331819	265757
chr01	6000000	9250000	3250000	4098_SRR6123032_uniparental	0.0012494793835901709	2401	1903	0.002	331819	265757
chr01	20250000	21000000	750000	4098_SRR6123032_uniparental	0.0	49	44	0.002	331819	265757
chr01	23250000	24250000	1000000	4098_SRR6123032_uniparental	0.0	13	13	0.002	331819	265757
chr01	24250000	26000000	1750000	4098_SRR6123032_uniparental	0.003006012024048096	1996	1680	0.002	331819	265757
chr01	43000000	43750000	750000	4098_SRR6123032_uniparental	0.0	157	128	0.002	331819	265757
chr01	52750000	53500000	750000	4098_SRR6123032_uniparental	0.0	37	21	0.002	331819	265757
chr01	54000000	56000000	2000000	4098_SRR6123032_uniparental	0.0	20	18	0.002	331819	265757
chr01	67000000	68250000	1250000	4098_SRR6123032_uniparental	0.0	200	168	0.002	331819	265757
chr04	13000000	14000000	1000000	4098_SRR6123032_uniparental	0.003740648379052369	802	641	0.002	331819	265757
chr08	49000000	49750000	750000	4098_SRR6123032_uniparental	0.0025	400	321	0.002	331819	265757
chr09	32750000	33500000	750000	4098_SRR6123032_uniparental	0.0	6	5	0.002	331819	265757
chr09	40000000	41000000	1000000	4098_SRR6123032_uniparental	0.0	3	2	0.002	331819	265757
chr09	40250000	41000000	750000	4098_SRR6123032_uniparental	NA	0	0	0.002	331819	265757
